,,open,high,low,close,volume
AAPL,2021-04-22 11:45:00,133.93800,134.02499,133.70000,133.81171,1414913
AAPL,2021-04-22 12:00:00,133.82001,133.83000,133.53999,133.63000,1506891
AAPL,2021-04-22 12:15:00,133.63010,133.92999,133.60001,133.91000,1413912
AAPL,2021-04-22 12:30:00,133.89140,134.00000,133.86000,133.98500,1252308
AAPL,2021-04-22 12:45:00,133.98500,134.10001,133.93500,134.03000,1449306
AAPL,2021-04-22 13:00:00,134.03000,134.08000,132.95000,133.22000,3910842
AAPL,2021-04-22 13:15:00,133.21001,133.21001,132.24001,133.09000,4692630
AAPL,2021-04-22 13:30:00,133.09010,133.18120,132.28999,132.28999,3112125
AAPL,2021-04-22 13:45:00,132.30000,132.55000,131.62000,131.80000,4881246
AAPL,2021-04-22 14:00:00,131.79761,132.09760,131.41380,132.08501,4702748
AAPL,2021-04-22 14:15:00,132.08501,132.53000,131.92140,132.47501,3828645
AAPL,2021-04-22 14:30:00,132.48090,132.58990,132.27499,132.58501,2194853
AAPL,2021-04-22 14:45:00,132.58501,132.60001,132.20000,132.25000,2095922
AAPL,2021-04-22 15:00:00,132.25000,132.52000,132.07001,132.13010,2203400
AAPL,2021-04-22 15:15:00,132.14870,132.14999,131.86160,132.03320,2123346
AAPL,2021-04-22 15:30:00,132.02000,132.27000,131.99001,132.06920,2562838
AAPL,2021-04-22 15:45:00,132.06500,132.36000,131.89999,131.94000,5719350
AAPL,2021-04-23 09:30:00,132.17000,133.00999,132.17000,132.77000,5437662
AAPL,2021-04-23 09:45:00,132.76820,133.37000,132.76820,133.17500,3845172
AAPL,2021-04-23 10:00:00,133.17000,133.46870,133.03999,133.43970,3271619
AAPL,2021-04-23 10:15:00,133.44000,133.45959,133.07001,133.12000,2428218
AAPL,2021-04-23 10:30:00,133.13000,133.59000,133.00999,133.50000,2785711
AAPL,2021-04-23 10:45:00,133.49001,133.78000,133.42999,133.74001,2697577
AAPL,2021-04-23 11:00:00,133.77000,133.96010,133.62000,133.91740,2328554
AAPL,2021-04-23 11:15:00,133.91789,134.19000,133.90100,134.19000,2823112
AAPL,2021-04-23 11:30:00,134.18500,134.42000,134.06010,134.34100,2749518
AAPL,2021-04-23 11:45:00,134.34500,134.58000,134.34000,134.37480,2631150
AAPL,2021-04-23 12:00:00,134.37500,134.53000,134.31000,134.33501,1883387
AAPL,2021-04-23 12:15:00,134.33980,134.38000,134.16299,134.28000,1911449
AAPL,2021-04-23 12:30:00,134.28500,134.44000,134.10001,134.34500,2477857
AAPL,2021-04-23 12:45:00,134.34500,134.60001,134.32001,134.59000,1999805
AAPL,2021-04-23 13:00:00,134.59000,134.83279,134.49001,134.66000,2555257
AAPL,2021-04-23 13:15:00,134.66000,134.78000,134.62000,134.73610,1635748
AAPL,2021-04-23 13:30:00,134.75000,135.12000,134.73000,134.88210,3553404
AAPL,2021-04-23 13:45:00,134.88811,134.95000,134.59000,134.62500,1939670
AAPL,2021-04-23 14:00:00,134.62000,134.95000,134.60001,134.92999,2022294
AAPL,2021-04-23 14:15:00,134.92500,134.92999,134.74001,134.92000,1927350
AAPL,2021-04-23 14:30:00,134.92120,135.10001,134.92120,134.93500,2169813
AAPL,2021-04-23 14:45:00,134.93010,135.06000,134.84000,134.85001,2030740
AAPL,2021-04-23 15:00:00,134.85500,134.87151,134.63000,134.76010,2330394
AAPL,2021-04-23 15:15:00,134.76180,134.85989,134.66499,134.69501,1969282
AAPL,2021-04-23 15:30:00,134.69000,134.99001,134.69000,134.78000,2504020
AAPL,2021-04-23 15:45:00,134.77499,134.83000,134.20000,134.30000,5772574
AAPL,2021-04-26 09:30:00,134.75999,134.94000,134.13000,134.25000,8843857
AAPL,2021-04-26 09:45:00,134.25999,134.28000,133.56990,134.12000,4832195
AAPL,2021-04-26 10:00:00,134.08000,134.53500,134.03050,134.42999,3102393
AAPL,2021-04-26 10:15:00,134.42999,134.64999,134.21001,134.44501,2788855
AAPL,2021-04-26 10:30:00,134.44501,134.59000,134.31000,134.54950,1937244
AAPL,2021-04-26 10:45:00,134.54840,134.78000,134.46230,134.49001,2276853
AAPL,2021-04-26 11:00:00,134.48900,134.71001,134.47000,134.64999,1683843
AAPL,2021-04-26 11:15:00,134.64169,134.82990,134.59000,134.59000,1868320
AAPL,2021-04-26 11:30:00,134.59500,134.70000,134.57001,134.59000,1291694
AAPL,2021-04-26 11:45:00,134.59500,134.61740,134.44000,134.50500,1541505
AAPL,2021-04-26 12:00:00,134.50121,134.53000,134.20830,134.27000,1631856
AAPL,2021-04-26 12:15:00,134.27000,134.38741,134.23000,134.27000,1443469
AAPL,2021-04-26 12:30:00,134.27000,134.59000,134.23500,134.59000,1391386
AAPL,2021-04-26 12:45:00,134.58501,134.63989,134.44000,134.49001,1226491
AAPL,2021-04-26 13:00:00,134.48900,134.67999,134.44000,134.64999,1249127
AAPL,2021-04-26 13:15:00,134.64500,134.69000,134.48000,134.56000,1125047
AAPL,2021-04-26 13:30:00,134.56500,134.63000,134.46989,134.47000,1071306
AAPL,2021-04-26 13:45:00,134.46500,134.64999,134.35001,134.40500,1624964
AAPL,2021-04-26 14:00:00,134.40500,134.64000,134.39999,134.57001,1520925
AAPL,2021-04-26 14:15:00,134.59000,134.78999,134.56000,134.71001,1545531
AAPL,2021-04-26 14:30:00,134.71001,134.95000,134.70270,134.91000,1762435
AAPL,2021-04-26 14:45:00,134.89999,135.06000,134.89500,135.02499,2006991
AAPL,2021-04-26 15:00:00,135.02499,135.06000,134.89999,134.89999,1652790
AAPL,2021-04-26 15:15:00,134.91000,134.95500,134.57001,134.62910,1680704
AAPL,2021-04-26 15:30:00,134.62500,134.86501,134.42999,134.84750,2754656
AAPL,2021-04-26 15:45:00,134.85001,134.92000,134.50999,134.73000,3837860
AAPL,2021-04-27 09:30:00,135.00999,135.39999,134.64500,134.78889,7099893
AAPL,2021-04-27 09:45:00,134.78500,134.80499,134.27000,134.48000,4191497
AAPL,2021-04-27 10:00:00,134.47220,134.82899,134.16499,134.54990,3303222
AAPL,2021-04-27 10:15:00,134.53000,134.89999,134.25000,134.88000,3349546
AAPL,2021-04-27 10:30:00,134.88499,134.93500,134.11000,134.32820,3889613
AAPL,2021-04-27 10:45:00,134.32500,134.48990,134.24001,134.37500,2442714
AAPL,2021-04-27 11:00:00,134.37500,134.66730,134.31000,134.65500,1919639
AAPL,2021-04-27 11:15:00,134.65010,134.66000,134.41000,134.46271,1687655
AAPL,2021-04-27 11:30:00,134.47000,134.50999,134.36000,134.41000,1231614
AAPL,2021-04-27 11:45:00,134.41000,134.52000,134.28000,134.41141,1575807
AAPL,2021-04-27 12:00:00,134.41499,134.67999,134.41499,134.55499,1542113
AAPL,2021-04-27 12:15:00,134.56000,134.75000,134.48000,134.70500,1558535
AAPL,2021-04-27 12:30:00,134.70500,135.05000,134.65089,135.03011,2249642
AAPL,2021-04-27 12:45:00,135.03500,135.07990,134.62000,134.66000,1924846
AAPL,2021-04-27 13:00:00,134.65500,134.75999,134.62000,134.64000,1289561
AAPL,2021-04-27 13:15:00,134.63000,134.72830,134.59000,134.62500,947626
AAPL,2021-04-27 13:30:00,134.62000,134.68980,134.50000,134.61189,1098566
AAPL,2021-04-27 13:45:00,134.61160,134.62000,134.45590,134.51489,1072123
AAPL,2021-04-27 14:00:00,134.51500,134.52499,134.35001,134.47501,1473643
AAPL,2021-04-27 14:15:00,134.47501,134.83000,134.46500,134.83000,1746669
AAPL,2021-04-27 14:30:00,134.82961,134.85001,134.63000,134.71500,1658783
AAPL,2021-04-27 14:45:00,134.71370,134.75000,134.39999,134.50310,1902723
AAPL,2021-04-27 15:00:00,134.50000,134.69000,134.42999,134.67500,1680393
AAPL,2021-04-27 15:15:00,134.67500,134.80000,134.53999,134.65910,1910191
AAPL,2021-04-27 15:30:00,134.66000,134.77000,134.34010,134.44501,2823156
AAPL,2021-04-27 15:45:00,134.44501,134.62000,134.21001,134.39000,4659559
AAPL,2021-04-28 09:30:00,134.29080,134.92000,133.95000,134.05901,7621746
AAPL,2021-04-28 09:45:00,134.06000,134.86000,134.03011,134.69000,4573611
AAPL,2021-04-28 10:00:00,134.70000,135.02000,134.67000,134.74010,4163915
AAPL,2021-04-28 10:15:00,134.74500,134.77000,134.25999,134.25999,3122273
AAPL,2021-04-28 10:30:00,134.28900,134.30000,133.79500,134.03999,3802343
AAPL,2021-04-28 10:45:00,134.03000,134.20000,133.81500,134.11160,2499905
AAPL,2021-04-28 11:00:00,134.11501,134.20840,133.88000,133.97501,2188086
AAPL,2021-04-28 11:15:00,133.97000,134.02000,133.83000,133.93500,1968378
AAPL,2021-04-28 11:30:00,133.93500,134.07001,133.51871,133.52499,2364850
AAPL,2021-04-28 11:45:00,133.52010,133.53999,133.08990,133.23000,3476316
AAPL,2021-04-28 12:00:00,133.22000,133.62000,133.09000,133.58501,3296868
AAPL,2021-04-28 12:15:00,133.58000,133.69000,133.31000,133.35440,2526231
AAPL,2021-04-28 12:30:00,133.35500,133.67999,133.33260,133.66000,1782099
AAPL,2021-04-28 12:45:00,133.66499,133.80800,133.60001,133.64000,1784063
AAPL,2021-04-28 13:00:00,133.64500,133.71989,133.50999,133.57001,1614706
AAPL,2021-04-28 13:15:00,133.57001,133.74001,133.57001,133.64870,1214390
AAPL,2021-04-28 13:30:00,133.64549,133.88989,133.62000,133.88760,1715103
AAPL,2021-04-28 13:45:00,133.88499,134.03000,133.85001,133.96989,2274058
AAPL,2021-04-28 14:00:00,133.97000,134.39000,133.64999,133.98500,3619770
AAPL,2021-04-28 14:15:00,133.98500,134.08000,133.87000,133.97000,1877431
AAPL,2021-04-28 14:30:00,133.96851,134.68761,133.75999,134.60500,3675085
AAPL,2021-04-28 14:45:00,134.46530,134.48900,134.42999,134.44580,0
AAPL,2021-04-28 15:00:00,134.23010,134.39000,133.83000,134.13499,2509598
AAPL,2021-04-28 15:15:00,134.13000,134.36639,134.03500,134.32500,2404822
AAPL,2021-04-28 15:30:00,134.32091,134.35500,134.05000,134.05009,2656463
AAPL,2021-04-28 15:45:00,134.06000,134.10001,133.36000,133.60001,8633689
AAPL,2021-04-29 09:30:00,136.47000,137.07001,134.13000,135.25000,26278951
AAPL,2021-04-29 09:45:00,135.27000,135.32001,133.87000,134.22701,10239301
AAPL,2021-04-29 10:00:00,134.22000,134.47000,133.68030,134.10500,8255235
AAPL,2021-04-29 10:15:00,134.10500,134.42000,133.63000,134.29500,6366670
AAPL,2021-04-29 10:30:00,134.30000,134.56000,133.60001,134.51649,6324134
AAPL,2021-04-29 10:45:00,134.50999,134.53999,133.71500,134.19000,6533303
AAPL,2021-04-29 11:00:00,134.17000,134.50000,133.94000,134.46500,4182216
AAPL,2021-04-29 11:15:00,134.46860,134.66000,134.17999,134.57021,4104180
AAPL,2021-04-29 11:30:00,134.58000,134.58000,133.66000,133.75000,5128347
AAPL,2021-04-29 11:45:00,133.74989,134.00000,132.70000,133.16000,6534990
AAPL,2021-04-29 12:00:00,133.17000,133.17000,132.71001,132.87790,5052771
AAPL,2021-04-29 12:15:00,132.88000,132.88000,132.45000,132.78120,4494352
AAPL,2021-04-29 12:30:00,132.77000,133.19000,132.60001,133.18930,3482250
AAPL,2021-04-29 12:45:00,133.17999,133.20000,132.91499,132.98000,2873375
AAPL,2021-04-29 13:00:00,132.98500,133.69000,132.80000,133.48711,4134914
AAPL,2021-04-29 13:15:00,133.48500,133.67500,133.36000,133.55000,5865300
AAPL,2021-04-29 13:30:00,133.55000,133.56000,133.10500,133.36501,2602303
AAPL,2021-04-29 13:45:00,133.36000,133.87000,133.36000,133.82001,3242718
AAPL,2021-04-29 14:00:00,133.83000,134.25500,133.75999,134.17000,3402934
AAPL,2021-04-29 14:15:00,134.17500,134.32001,134.07001,134.20779,3293410
AAPL,2021-04-29 14:30:00,134.21001,134.49001,134.21001,134.47000,2941519
AAPL,2021-04-29 14:45:00,134.47501,134.57001,134.08000,134.21001,3408301
AAPL,2021-04-29 15:00:00,134.20500,134.42999,134.17999,134.28000,3858046
AAPL,2021-04-29 15:15:00,134.28999,134.36000,133.84010,133.88000,3395553
AAPL,2021-04-29 15:30:00,133.88000,133.99001,133.83000,133.87000,2711682
AAPL,2021-04-29 15:45:00,133.87500,133.91090,133.27000,133.48000,6359499
AAPL,2021-04-30 09:30:00,131.78200,132.70000,131.37000,132.00000,10425322
AAPL,2021-04-30 09:45:00,132.01590,132.83170,132.01590,132.75999,4228335
AAPL,2021-04-30 10:00:00,132.75000,132.91789,132.20500,132.59000,14329864
AAPL,2021-04-30 10:15:00,132.59500,133.28999,132.59500,133.28999,4598266
AAPL,2021-04-30 10:30:00,133.28011,133.50999,133.12990,133.48820,3836093
AAPL,2021-04-30 10:45:00,133.49001,133.56000,133.20010,133.45500,2898360
AAPL,2021-04-30 11:00:00,133.46001,133.47000,133.07001,133.21001,3109369
AAPL,2021-04-30 11:15:00,133.20000,133.25000,133.06000,133.12000,2496089
AAPL,2021-04-30 11:30:00,133.12000,133.22200,133.03999,133.11990,2401168
AAPL,2021-04-30 11:45:00,133.10001,133.21001,133.00000,133.03000,1842325
AAPL,2021-04-30 12:00:00,133.03000,133.17999,132.81000,133.09000,2247892
AAPL,2021-04-30 12:15:00,133.08000,133.15860,132.99001,133.10001,1521264
AAPL,2021-04-30 12:30:00,133.10500,133.14500,132.53999,132.58690,2597008
AAPL,2021-04-30 12:45:00,132.58000,132.67999,132.28000,132.43500,2898412
AAPL,2021-04-30 13:00:00,132.42999,132.64000,132.34000,132.44501,2708610
AAPL,2021-04-30 13:15:00,132.44501,132.53000,132.25999,132.28990,1844801
AAPL,2021-04-30 13:30:00,132.28799,132.38000,132.10001,132.11000,2304405
AAPL,2021-04-30 13:45:00,132.10001,132.10001,131.64000,131.74001,3496825
AAPL,2021-04-30 14:00:00,131.75000,131.89990,131.56000,131.71500,2949145
AAPL,2021-04-30 14:15:00,131.71001,131.89999,131.49001,131.86000,2563577
AAPL,2021-04-30 14:30:00,131.86000,132.07001,131.78999,132.04500,2048399
AAPL,2021-04-30 14:45:00,132.05000,132.06000,131.86000,131.86501,2056795
AAPL,2021-04-30 15:00:00,131.86501,132.09990,131.53000,131.53200,3119071
AAPL,2021-04-30 15:15:00,131.53500,131.70000,131.37000,131.67999,3454954
AAPL,2021-04-30 15:30:00,131.67999,131.72000,131.39500,131.41499,3452248
AAPL,2021-04-30 15:45:00,131.41000,131.58000,131.06500,131.52000,8775058
AAPL,2021-05-03 09:30:00,132.03500,132.92000,131.83000,132.89500,7675312
AAPL,2021-05-03 09:45:00,132.89000,133.35500,132.62000,133.21001,4583049
AAPL,2021-05-03 10:00:00,133.20000,133.78500,132.99001,133.75999,4687189
AAPL,2021-05-03 10:15:00,133.75500,134.07001,133.62500,133.84000,4361934
AAPL,2021-05-03 10:30:00,133.83501,134.05000,133.42000,133.44501,3821484
AAPL,2021-05-03 10:45:00,133.44000,133.62000,132.63499,132.77000,4167611
AAPL,2021-05-03 11:00:00,132.77499,132.95990,132.38000,132.42999,3534686
AAPL,2021-05-03 11:15:00,132.41000,132.60001,132.16000,132.28999,2440175
AAPL,2021-05-03 11:30:00,132.30000,132.73000,132.25000,132.72501,2222594
AAPL,2021-05-03 11:45:00,132.71001,132.84860,132.42000,132.81010,1964671
AAPL,2021-05-03 12:00:00,132.81500,132.91499,132.63010,132.67999,1737975
AAPL,2021-05-03 12:15:00,132.67000,132.87000,132.52010,132.55450,1671813
AAPL,2021-05-03 12:30:00,132.55000,132.67000,132.38000,132.47501,1430027
AAPL,2021-05-03 12:45:00,132.48000,132.55000,132.31000,132.45000,1605647
AAPL,2021-05-03 13:00:00,132.45000,132.53270,132.27000,132.42000,1594124
AAPL,2021-05-03 13:15:00,132.41499,132.61000,132.21001,132.25000,1863394
AAPL,2021-05-03 13:30:00,132.23000,132.59000,132.23000,132.52000,1372988
AAPL,2021-05-03 13:45:00,132.52000,132.60001,132.33000,132.46120,1497753
AAPL,2021-05-03 14:00:00,132.46001,132.84500,132.45010,132.83000,2104522
AAPL,2021-05-03 14:15:00,132.83000,132.88699,132.63370,132.76500,1525181
AAPL,2021-05-03 14:30:00,132.77000,132.96001,132.77000,132.78999,1641652
AAPL,2021-05-03 14:45:00,132.80499,132.89000,132.72000,132.83501,1239054
AAPL,2021-05-03 15:00:00,132.84000,132.98000,132.78000,132.84550,1615172
AAPL,2021-05-03 15:15:00,132.84000,132.86000,132.62500,132.63989,1572994
AAPL,2021-05-03 15:30:00,132.63000,132.78999,132.57001,132.70500,1944346
AAPL,2021-05-03 15:45:00,132.70750,132.73000,132.39490,132.53999,4438734
AAPL,2021-05-04 09:30:00,131.00000,131.48990,129.16000,129.25500,15039741
AAPL,2021-05-04 09:45:00,129.30499,129.50999,128.39101,128.53000,7910953
AAPL,2021-05-04 10:00:00,128.53000,128.82001,127.85000,128.09500,8656908
AAPL,2021-05-04 10:15:00,128.10001,128.49001,127.93000,128.30000,5971958
AAPL,2021-05-04 10:30:00,128.28000,128.44000,128.06000,128.18900,4710014
AAPL,2021-05-04 10:45:00,128.17999,128.28999,127.90000,128.19000,4266368
AAPL,2021-05-04 11:00:00,128.19501,128.27000,127.70000,127.77500,4578685
AAPL,2021-05-04 11:15:00,127.77500,127.79000,127.34000,127.55000,5114285
AAPL,2021-05-04 11:30:00,127.55000,127.67500,126.97000,127.08990,5511455
AAPL,2021-05-04 11:45:00,127.08500,127.19010,126.73000,126.93010,4900790
AAPL,2021-05-04 12:00:00,126.93000,127.48000,126.88000,127.35990,4680555
AAPL,2021-05-04 12:15:00,127.35500,127.45000,127.03000,127.43500,3719037
AAPL,2021-05-04 12:30:00,127.43500,127.44000,127.00000,127.01500,2662482
AAPL,2021-05-04 12:45:00,127.01840,127.06820,126.84000,126.87000,3088802
AAPL,2021-05-04 13:00:00,126.87000,127.29000,126.70000,127.26070,3788113
AAPL,2021-05-04 13:15:00,127.26010,127.29500,127.01000,127.05140,3455075
AAPL,2021-05-04 13:30:00,127.05000,127.17850,126.87010,126.95500,2985369
AAPL,2021-05-04 13:45:00,126.95000,127.01990,126.76000,126.99000,2919660
AAPL,2021-05-04 14:00:00,126.98000,127.50000,126.87000,127.49500,2685923
AAPL,2021-05-04 14:15:00,127.48300,127.48990,127.06000,127.19060,2886020
AAPL,2021-05-04 14:30:00,127.19000,127.39000,127.13000,127.31000,2138956
AAPL,2021-05-04 14:45:00,127.31710,127.59000,127.30500,127.42190,2692377
AAPL,2021-05-04 15:00:00,127.43000,127.66000,127.23000,127.32010,3362896
AAPL,2021-05-04 15:15:00,127.32000,127.48000,127.14000,127.32200,2916595
AAPL,2021-05-04 15:30:00,127.32000,127.77000,127.21000,127.34500,4644054
AAPL,2021-05-04 15:45:00,127.34000,127.99000,127.18000,127.94000,9997988
AAPL,2021-05-05 09:30:00,129.20000,130.19000,129.20000,130.18500,11907252
AAPL,2021-05-05 09:45:00,130.17999,130.44000,129.63000,129.72990,6491287
AAPL,2021-05-05 10:00:00,129.73000,129.80000,128.86000,129.14240,5904416
AAPL,2021-05-05 10:15:00,129.17010,129.45000,128.94000,129.39180,3965141
AAPL,2021-05-05 10:30:00,129.39999,129.91000,129.33501,129.77000,3860417
AAPL,2021-05-05 10:45:00,129.77000,129.87000,129.58000,129.75920,2452208
AAPL,2021-05-05 11:00:00,129.75000,129.91000,129.48199,129.58070,2183715
AAPL,2021-05-05 11:15:00,129.58000,129.78999,129.47000,129.71010,1848661
AAPL,2021-05-05 11:30:00,129.71001,130.14000,129.66000,130.12140,2243868
AAPL,2021-05-05 11:45:00,130.12981,130.20000,129.92999,130.14890,1933569
AAPL,2021-05-05 12:00:00,130.15939,130.18990,129.94000,129.94000,1863437
AAPL,2021-05-05 12:15:00,129.92999,130.10001,129.78999,129.86620,1354654
AAPL,2021-05-05 12:30:00,129.87000,129.91000,129.49001,129.55499,1772098
AAPL,2021-05-05 12:45:00,129.55310,129.72000,129.41100,129.45000,1365186
AAPL,2021-05-05 13:00:00,129.44000,129.52000,129.17000,129.26500,1636311
AAPL,2021-05-05 13:15:00,129.25999,129.41000,129.16000,129.38130,1398245
AAPL,2021-05-05 13:30:00,129.38989,129.48250,129.25500,129.43500,1450012
AAPL,2021-05-05 13:45:00,129.43990,129.59000,129.25000,129.30640,1361711
AAPL,2021-05-05 14:00:00,129.31500,129.33000,128.82001,129.03500,2311697
AAPL,2021-05-05 14:15:00,129.03000,129.07001,128.70000,128.90500,1733309
AAPL,2021-05-05 14:30:00,128.90500,128.93990,128.64000,128.76990,1689515
AAPL,2021-05-05 14:45:00,128.76500,129.00000,128.74001,128.80000,1838350
AAPL,2021-05-05 15:00:00,128.80400,128.82500,128.44000,128.56000,2205890
AAPL,2021-05-05 15:15:00,128.55009,128.57500,127.97440,128.07990,3307774
AAPL,2021-05-05 15:30:00,128.07001,128.72000,128.03000,128.50999,3455195
AAPL,2021-05-05 15:45:00,128.52000,128.58000,128.00000,128.14999,5645255
AAPL,2021-05-06 09:30:00,127.89000,128.20270,127.13060,127.98000,5187451
AAPL,2021-05-06 09:45:00,127.97000,128.55000,127.42000,127.58500,4899748
AAPL,2021-05-06 10:00:00,127.58500,127.84000,127.32000,127.74500,3808883
AAPL,2021-05-06 10:15:00,127.74000,128.02000,127.33100,127.83000,3352653
AAPL,2021-05-06 10:30:00,127.81000,128.46001,127.77000,128.14000,3226366
AAPL,2021-05-06 10:45:00,128.16000,128.50999,128.00999,128.13000,2748820
AAPL,2021-05-06 11:00:00,128.13499,128.24831,127.63000,127.66000,2533280
AAPL,2021-05-06 11:15:00,127.65000,128.51500,127.64170,128.47000,2778241
AAPL,2021-05-06 11:30:00,128.48000,129.06000,128.36000,128.99500,3072745
AAPL,2021-05-06 11:45:00,128.98000,129.00000,128.69501,128.72501,2905605
AAPL,2021-05-06 12:00:00,128.73000,128.92000,128.14900,128.61501,2232403
AAPL,2021-05-06 12:15:00,128.61011,129.18800,128.60500,129.14000,1970275
AAPL,2021-05-06 12:30:00,129.13589,129.23000,128.96001,128.98500,2196923
AAPL,2021-05-06 12:45:00,128.99001,129.10001,128.80000,128.88499,1649539
AAPL,2021-05-06 13:00:00,128.88040,129.00000,128.67000,128.67000,1254786
AAPL,2021-05-06 13:15:00,128.67000,128.78999,128.55840,128.73000,1330606
AAPL,2021-05-06 13:30:00,128.73000,128.97990,128.66119,128.79500,1400171
AAPL,2021-05-06 13:45:00,128.80000,128.89000,128.63910,128.72501,1121287
AAPL,2021-05-06 14:00:00,128.72000,128.98000,128.50000,128.77879,2077127
AAPL,2021-05-06 14:15:00,128.75999,129.03999,128.46001,128.52800,1812090
AAPL,2021-05-06 14:30:00,128.51500,128.59010,128.32500,128.42000,1920353
AAPL,2021-05-06 14:45:00,128.43500,128.88000,128.42000,128.67990,1858767
AAPL,2021-05-06 15:00:00,128.67999,129.16000,128.60001,129.13499,1923202
AAPL,2021-05-06 15:15:00,129.13000,129.18260,128.97000,129.12990,1888715
AAPL,2021-05-06 15:30:00,129.13000,129.39790,128.98010,129.28000,2725655
AAPL,2021-05-06 15:45:00,129.28000,129.75000,129.14999,129.73000,6500000
AAPL,2021-05-07 09:30:00,130.09000,130.46001,129.47501,129.67000,9638634
AAPL,2021-05-07 09:45:00,129.71001,130.24001,129.68010,130.14500,4497957
AAPL,2021-05-07 10:00:00,130.14000,130.62000,129.99001,130.44501,4373021
AAPL,2021-05-07 10:15:00,130.45000,130.97000,130.41000,130.59129,4441940
AAPL,2021-05-07 10:30:00,130.60001,130.87000,130.53999,130.62840,2729539
AAPL,2021-05-07 10:45:00,130.63000,130.75000,130.34000,130.56000,4409649
AAPL,2021-05-07 11:00:00,130.56000,130.90500,130.47000,130.85500,2874797
AAPL,2021-05-07 11:15:00,130.85001,131.13000,130.74001,131.07790,2880732
